"ID","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","Complain","Response","Year_Birth","Education","Marital_Status","Income","Kidhome","Teenhome","Dt_Customer","Recency"
10033,2,3,10,11,2,10,1,1,0,3,6,0,0,1973,"2n Cycle","Divorced",31163,1,0,"13/02/2014",54
9349,693,21,118,110,147,42,1,6,5,11,2,0,0,1985,"Graduation","Married",92533,0,0,"19/12/2013",84
274,9,3,15,2,3,2,2,2,0,3,6,0,0,1973,"Graduation","Single",34853,1,1,"23/12/2013",75
3388,129,26,67,3,67,2,5,6,1,5,7,0,0,1967,"Graduation","Divorced",70844,1,1,"30/10/2013",16
922,16,2,11,3,0,16,2,1,1,2,8,0,0,1979,"2n Cycle","Married",31086,1,1,"04/05/2013",79
8588,201,2,43,3,5,35,4,5,1,5,6,0,0,1961,"Graduation","Married",60544,1,1,"25/08/2012",92
2518,5,4,5,4,2,10,1,0,1,2,7,0,0,1986,"2n Cycle","Together",20491,0,0,"25/01/2013",16
574,14,36,11,3,26,35,1,1,1,4,2,0,0,1964,"Graduation","Married",42523,0,0,"23/04/2014",96
3220,29,12,59,19,1,36,2,3,0,4,8,0,0,1983,"Graduation","Married",39922,1,0,"14/02/2013",30
5967,26,2,19,10,5,8,3,2,1,3,8,0,0,1952,"Graduation","Together",33402,1,1,"18/07/2013",60
1183,9,1,4,3,2,3,1,1,0,2,6,0,0,1949,"Master","Married",36408,1,1,"21/09/2013",11
6856,14,0,23,4,5,19,3,3,0,3,9,0,1,1979,"Graduation","Together",21645,1,0,"03/09/2012",75
4530,972,19,595,180,26,138,3,3,7,10,3,0,1,1948,"Master","Widow",78427,0,0,"24/10/2012",36
1553,966,168,672,246,105,126,1,7,5,10,4,0,0,1946,"Graduation","Together",82657,0,0,"27/09/2013",71
4682,99,27,102,28,48,6,1,2,2,8,1,0,0,1958,"Graduation","Married",51876,0,0,"15/10/2013",88
8204,482,35,553,72,160,17,1,4,4,9,2,0,0,1971,"2n Cycle","Married",78041,0,0,"16/12/2012",93
5221,714,8,99,11,0,47,4,10,7,5,8,0,0,1957,"Graduation","Married",52852,0,1,"01/12/2012",93
1232,587,54,348,71,54,130,1,4,4,8,2,0,0,1982,"PhD","Together",70038,0,0,"25/10/2013",54
1927,399,27,159,58,8,39,4,4,4,5,2,0,0,1973,"2n Cycle","Together",69401,0,1,"23/03/2014",41
5788,56,10,92,19,7,25,3,3,2,4,5,0,0,1972,"Graduation","Together",46053,1,0,"17/02/2013",46
6652,227,151,573,98,54,31,1,3,4,9,1,0,0,1965,"Graduation","Married",77343,0,0,"09/06/2014",28
6246,703,102,601,0,58,43,1,3,11,8,1,0,1,1953,"Graduation","Single",73892,0,0,"13/11/2013",40
5975,37,0,17,0,0,3,1,2,0,3,7,0,0,1967,"PhD","Single",40304,1,0,"30/09/2013",82
6875,167,13,180,86,13,70,2,7,3,5,8,0,0,1965,"PhD","Together",32727,0,0,"28/08/2012",38
4399,458,81,356,106,50,40,1,4,4,7,2,0,0,1969,"Graduation","Together",68695,0,0,"25/06/2014",3
4042,91,3,52,2,1,31,3,4,0,4,8,0,1,1971,"Graduation","Divorced",43300,0,1,"13/10/2012",87
2157,15,8,16,11,5,22,4,2,0,4,6,0,0,1972,"Graduation","Together",26290,1,1,"12/01/2013",49
10133,1302,68,731,89,114,45,0,6,7,12,2,0,1,1970,"Graduation","Single",93790,0,0,"12/02/2014",16
2525,153,64,123,116,64,14,2,5,2,9,6,0,1,1974,"PhD","Married",38410,0,0,"14/09/2012",65
8233,508,5,21,7,5,10,4,7,3,7,5,0,0,1950,"Master","Widow",64866,0,1,"26/01/2014",9
9483,290,59,177,77,5,29,7,4,6,8,3,1,0,1959,"Graduation","Together",57957,0,1,"19/08/2013",24
2945,38,0,2,0,0,6,1,1,0,3,7,0,0,1955,"PhD","Together",46015,1,1,"13/04/2014",25
10403,2,13,6,7,5,11,3,3,0,3,7,0,0,1978,"Graduation","Together",16531,1,0,"18/06/2014",43
5074,30,0,10,2,0,5,1,1,0,3,7,0,0,1986,"Master","Married",28072,1,0,"08/07/2013",10
10524,386,23,95,54,41,196,4,2,11,5,2,0,0,1963,"Master","Divorced",49476,0,1,"20/06/2013",29
4690,443,10,75,0,10,48,4,8,1,8,8,0,0,1953,"Graduation","Married",50725,0,1,"13/02/2013",45
7521,901,31,345,75,31,191,1,4,4,11,1,0,0,1952,"Graduation","Together",83844,0,0,"12/05/2013",57
7196,9,0,3,0,0,1,1,0,0,3,3,0,0,1950,"PhD","Married",41145,1,1,"08/02/2014",20
4406,846,84,352,91,56,42,4,9,4,8,5,0,0,1970,"Graduation","Together",67419,0,1,"16/01/2013",29
9672,8,3,9,19,4,22,3,1,1,3,6,0,0,1970,"2n Cycle","Married",23162,1,1,"21/12/2013",82
4864,72,7,58,13,1,24,4,4,1,3,8,0,0,1977,"Graduation","Married",34380,1,0,"02/05/2013",68
4706,29,0,5,0,1,5,1,1,0,3,5,0,0,1966,"Graduation","Single",34704,0,1,"27/04/2013",65
4070,169,24,553,188,0,144,1,8,5,4,7,0,1,1969,"PhD","Married",94871,0,2,"01/09/2012",99
25,460,35,422,33,12,153,2,6,6,7,4,0,0,1958,"Graduation","Married",65148,0,1,"16/11/2012",9
3697,69,8,26,12,7,12,2,3,0,4,7,0,0,1954,"Graduation","Together",39898,0,1,"12/02/2013",20
217,556,14,717,210,0,43,1,7,5,10,4,0,0,1956,"Master","Single",64857,0,0,"23/11/2012",78
4220,73,0,13,0,1,0,1,2,1,3,3,0,0,1970,"PhD","Married",59892,0,1,"02/11/2013",26
5286,112,1,54,7,7,36,1,3,2,4,3,0,0,1987,"Master","Single",41020,0,0,"28/10/2013",68
9559,944,0,60,0,0,30,2,7,5,13,5,0,0,1961,"PhD","Married",57072,0,1,"24/01/2014",79
2849,265,199,303,234,9,170,7,10,2,12,7,0,0,1979,"Graduation","Single",60474,0,1,"01/04/2013",25
7787,526,28,135,10,21,99,3,5,3,12,5,0,0,1960,"Graduation","Together",62807,0,1,"31/08/2012",83
3102,2,3,12,3,5,7,1,1,0,3,8,0,0,1981,"2n Cycle","Together",19414,1,0,"16/10/2013",32
5868,2,4,9,10,5,16,2,1,0,3,7,0,0,1980,"Graduation","Married",19107,1,0,"22/08/2013",49
8370,378,97,259,197,194,34,2,7,3,6,4,0,0,1976,"2n Cycle","Together",75484,0,1,"02/08/2012",50
9988,553,25,142,65,67,8,3,6,3,13,4,0,0,1976,"Master","Single",70379,0,1,"03/03/2013",84
2939,751,127,687,20,15,31,1,4,6,4,2,0,0,1970,"Master","Together",79419,0,0,"22/06/2014",96
5529,406,0,30,0,0,8,7,8,2,5,7,0,0,1946,"PhD","Together",64014,2,1,"10/06/2014",56
9743,1449,89,161,69,35,107,2,11,8,8,6,0,0,1955,"Graduation","Married",76998,0,1,"11/01/2013",85
5763,123,17,171,39,0,30,5,6,2,5,6,0,0,1972,"Master","Together",49854,1,0,"10/11/2013",63
3478,267,42,309,55,42,21,10,7,4,9,5,0,1,1971,"PhD","Married",60585,1,1,"24/06/2013",17
7494,209,0,40,3,2,15,4,6,1,4,8,0,0,1950,"PhD","Divorced",42873,1,1,"21/01/2013",11
1763,1259,172,815,97,148,33,1,7,11,10,4,0,1,1988,"Graduation","Together",87679,0,0,"27/07/2013",62
7250,344,35,178,15,23,17,7,7,2,9,6,0,0,1978,"Graduation","Together",57867,1,0,"01/10/2013",48
2005,22,3,30,0,5,15,2,2,0,4,6,0,0,1990,"Graduation","Married",35765,1,0,"11/12/2013",86
10770,247,161,295,210,85,47,2,4,7,13,2,0,0,1959,"Graduation","Married",65492,0,0,"26/01/2014",73
6885,38,0,12,3,1,1,1,2,0,3,7,0,0,1977,"Graduation","Divorced",32952,1,0,"01/12/2013",36
2072,896,10,101,13,10,34,6,4,2,9,9,0,1,1969,"PhD","Together",53374,0,1,"16/08/2012",34
9463,931,56,253,91,98,14,4,9,5,7,5,0,0,1959,"Graduation","Together",71706,0,1,"13/11/2012",16
6318,758,12,385,33,89,89,1,9,7,13,4,0,0,1988,"Graduation","Married",68487,0,0,"13/01/2013",48
4093,216,9,57,20,9,125,7,4,3,5,5,0,0,1975,"Master","Together",53253,1,1,"11/02/2013",61
5751,2,3,10,11,2,10,1,1,0,3,6,0,0,1973,"2n Cycle","Divorced",31163,1,0,"13/02/2014",54
3340,244,15,108,4,15,50,6,7,1,6,8,0,1,1977,"Graduation","Married",42014,1,0,"17/08/2012",56
3594,539,6,91,8,6,97,13,8,2,9,8,0,0,1973,"Master","Married",54108,1,1,"05/11/2012",74
3584,1181,26,120,17,13,39,2,5,10,5,8,0,1,1955,"PhD","Single",49667,0,0,"20/08/2012",35
3643,750,8,125,11,8,26,1,4,3,6,2,0,0,1974,"Master","Married",63206,0,0,"20/03/2014",65
851,306,5,109,21,109,92,9,5,2,10,6,0,0,1972,"Master","Married",57136,1,1,"09/07/2013",48
7706,350,104,189,197,151,57,6,11,8,5,8,0,0,1975,"2n Cycle","Together",46772,0,1,"07/11/2012",88
3967,331,197,170,58,152,35,1,2,8,13,1,0,0,1971,"PhD","Married",78931,0,0,"25/10/2013",19
10128,620,16,165,0,24,82,5,5,5,12,5,0,0,1958,"Graduation","Together",53977,0,1,"08/06/2013",21
486,434,137,400,45,137,45,1,3,4,10,1,0,0,1988,"Graduation","Married",84219,0,0,"02/02/2014",27
9,57,0,27,0,0,36,4,3,2,2,8,0,0,1975,"Master","Single",46098,1,1,"18/08/2012",86
9451,811,76,428,99,137,107,3,10,4,9,7,0,0,1965,"Graduation","Married",73538,0,1,"25/11/2012",92
9264,423,42,706,73,197,197,1,4,8,9,2,0,0,1986,"Graduation","Married",79529,0,0,"27/04/2014",1
3865,2,12,10,6,13,30,1,3,1,2,8,0,1,1977,"2n Cycle","Together",20981,0,0,"30/04/2013",14
2853,60,51,87,6,20,51,2,4,2,4,5,0,0,1980,"Graduation","Single",51766,1,0,"11/03/2014",74
1490,675,0,85,10,7,77,5,10,3,8,8,0,0,1962,"Graduation","Married",55759,0,1,"28/11/2012",84
6310,30,8,12,8,8,12,1,2,0,4,5,0,0,1978,"Graduation","Married",33039,1,0,"09/09/2013",4
10380,40,1,40,4,3,18,1,3,0,3,8,0,0,1972,"Master","Married",37787,1,0,"20/09/2013",50
3887,3,17,26,20,1,39,2,2,0,3,9,0,1,1970,"Graduation","Single",27242,1,0,"11/11/2012",2
4278,910,111,724,49,74,55,1,10,2,6,3,0,1,1983,"PhD","Single",87188,0,0,"03/06/2013",73
8643,252,98,827,219,70,196,1,4,5,12,3,0,0,1971,"Graduation","Together",69930,0,0,"26/05/2013",21
1998,34,6,21,11,4,8,1,2,1,3,6,0,0,1976,"Graduation","Single",37697,1,0,"07/02/2014",82
10795,19,3,19,3,1,3,2,2,0,3,7,0,0,1973,"PhD","Married",37401,1,0,"06/05/2014",14
11110,2,1,1,0,0,1,0,0,0,0,14,0,0,1973,"Graduation","Single",3502,1,0,"13/04/2013",56
2408,490,0,184,10,28,21,12,7,4,9,7,0,0,1976,"Graduation","Married",58597,1,1,"20/11/2012",20
202,332,194,377,149,125,57,0,4,6,7,1,0,0,1948,"PhD","Widow",82032,0,0,"05/04/2014",54
7998,53,8,17,13,0,21,3,2,2,2,7,0,0,1958,"Graduation","Together",28087,1,1,"11/12/2012",77
830,784,48,560,42,176,48,1,4,6,4,3,0,1,1987,"PhD","Single",74004,0,0,"24/02/2014",5
3536,7,11,3,10,4,20,2,1,1,3,5,0,0,1960,"Graduation","Together",19740,0,1,"24/03/2013",65
6050,1171,43,219,19,14,47,4,6,3,13,9,0,0,1975,"2n Cycle","Married",57036,0,1,"11/12/2012",33
125,215,7,33,3,0,13,6,5,1,5,7,0,0,1958,"2n Cycle","Together",53083,1,1,"15/05/2013",65
3463,674,62,134,0,26,8,4,7,3,13,5,0,0,1975,"PhD","Married",69283,0,1,"14/06/2014",41
2804,57,0,27,0,0,36,4,3,2,2,8,0,1,1975,"Master","Single",46098,1,1,"18/08/2012",86
3745,5,36,7,0,10,45,2,3,0,3,8,0,0,1988,"2n Cycle","Married",23331,1,0,"04/09/2012",92
9771,104,20,101,24,15,5,6,5,1,5,9,0,0,1988,"2n Cycle","Single",23331,1,0,"05/10/2012",97
451,9,0,7,2,0,4,1,1,1,2,8,0,0,1989,"Graduation","Single",9255,1,0,"20/12/2013",91
10530,431,82,441,80,20,102,1,3,6,6,1,0,1,1959,"PhD","Widow",67786,0,0,"07/12/2013",0
1079,1000,0,76,0,0,10,3,3,4,9,8,0,0,1971,"PhD","Married",71969,0,1,"16/10/2012",59
8920,448,40,469,80,0,91,3,11,2,12,7,0,0,1967,"Master","Single",59235,1,0,"12/01/2013",4
6678,33,4,24,4,2,5,2,3,0,4,7,0,0,1989,"Graduation","Together",31928,1,0,"28/03/2014",5
3852,505,72,270,36,27,54,4,9,2,12,5,0,0,1961,"Master","Together",74881,1,1,"08/03/2013",48
528,267,38,701,149,165,63,1,5,4,10,3,0,0,1978,"Graduation","Married",65819,0,0,"29/11/2012",99
73,14,0,3,0,0,1,1,0,0,3,5,0,0,1953,"PhD","Single",51411,1,2,"26/05/2013",81
5589,631,0,115,10,7,30,3,9,2,10,7,0,0,1964,"Graduation","Divorced",51983,0,1,"31/08/2012",95
10212,65,4,16,0,4,11,1,3,0,3,8,0,0,1986,"Master","Together",42386,1,0,"13/01/2013",43
6365,10,12,12,25,1,20,1,2,0,3,6,0,0,1987,"2n Cycle","Married",30390,0,0,"02/09/2013",5
5636,51,4,50,12,1,49,1,4,0,3,8,0,1,1963,"Graduation","Single",30983,0,0,"09/11/2012",50
591,293,35,179,46,59,65,2,8,3,7,7,0,0,1957,"Graduation","Widow",66033,0,1,"20/01/2013",76
2217,11,1,2,2,1,6,1,0,0,3,6,0,0,1975,"2n Cycle","Married",37284,1,1,"29/03/2013",46
2544,50,1,27,6,7,1,1,1,1,4,1,0,0,1951,"Master","Divorced",57530,0,1,"12/10/2013",68
7725,173,26,255,35,71,81,1,4,4,7,1,0,0,1965,"2n Cycle","Married",76800,0,0,"08/03/2014",33
8091,423,184,368,13,97,21,1,6,4,6,5,0,0,1956,"Graduation","Married",63943,0,1,"02/09/2012",50
7321,292,30,415,63,33,200,1,4,5,4,2,0,0,1962,"Graduation","Together",76081,0,0,"23/05/2014",85
5462,757,80,217,29,80,11,5,9,6,12,6,0,0,1974,"Graduation","Married",67445,0,1,"12/08/2012",63
7791,12,1,6,0,1,5,2,1,0,3,7,0,0,1967,"Master","Married",37054,1,1,"15/09/2013",89
955,167,2,44,6,2,19,7,4,2,4,8,0,1,1962,"Master","Together",47175,1,1,"28/10/2012",81
4037,3,1,3,8,0,5,1,1,0,2,7,0,0,1976,"Graduation","Divorced",31859,1,0,"14/06/2013",77
6642,30,5,22,8,9,28,4,2,1,4,6,0,0,1961,"Graduation","Divorced",27215,2,1,"23/01/2013",50
2793,532,88,168,69,44,133,3,7,3,13,5,0,0,1976,"PhD","Divorced",70179,0,1,"21/07/2013",10
5424,29,12,59,19,1,36,2,3,0,4,8,0,0,1983,"Graduation","Married",39922,1,0,"14/02/2013",30
879,411,0,26,0,0,21,6,7,1,7,7,0,0,1976,"Master","Married",49681,0,2,"04/11/2013",66
9530,5,3,4,4,1,0,1,1,0,2,8,0,0,1988,"Graduation","Married",24645,1,0,"01/11/2012",16
4828,71,99,278,185,121,38,1,5,10,5,1,0,0,1954,"Graduation","Divorced",79865,0,1,"18/06/2014",12
10699,46,0,40,3,0,3,2,3,0,3,8,0,0,1985,"Graduation","Married",44322,1,0,"16/06/2014",30
1497,268,11,88,15,3,22,2,6,3,5,5,0,0,1952,"Graduation","Single",47958,0,1,"19/01/2013",8
7476,928,63,254,0,12,12,4,5,4,10,4,0,0,1964,"Master","Single",63972,0,1,"02/12/2012",93
4390,459,15,171,142,23,31,2,5,4,12,2,0,0,1954,"Graduation","Together",75315,0,1,"15/04/2014",14
10478,483,0,108,0,6,36,5,11,1,6,9,0,1,1950,"PhD","Married",55517,1,1,"27/09/2012",53
1081,733,9,180,12,19,66,11,6,3,5,4,0,0,1957,"PhD","Married",75283,1,2,"27/03/2013",26
4261,1006,22,115,59,68,45,1,7,6,12,3,0,1,1946,"PhD","Single",82800,0,0,"24/11/2012",23
9916,34,1,14,0,0,5,3,2,0,3,8,1,0,1954,"Graduation","Married",38998,1,1,"03/11/2012",92
5350,1156,120,915,94,144,96,1,3,4,10,1,0,1,1991,"Master","Single",90638,0,0,"13/02/2014",29
8135,7,4,23,7,0,11,1,1,0,3,7,0,0,1986,"Master","Married",27161,1,0,"28/10/2013",41
8685,244,15,108,4,15,50,6,7,1,6,8,0,1,1977,"Graduation","Married",42014,1,0,"17/08/2012",56
4967,233,0,23,0,0,12,4,5,1,5,8,0,0,1960,"PhD","Together",38201,0,1,"29/03/2013",19
2130,35,3,67,10,8,24,1,3,1,3,6,0,1,1982,"Graduation","Together",45203,2,0,"23/03/2014",4
9298,1252,0,465,46,35,0,1,4,5,8,1,0,0,1947,"PhD","Together",81574,0,0,"28/04/2014",89
8175,34,4,66,3,10,20,1,2,1,4,7,0,0,1992,"Graduation","Married",34935,0,0,"21/06/2013",71
6257,255,43,134,37,14,24,1,7,2,7,7,0,0,1976,"Master","Single",60482,0,1,"23/01/2013",81
3790,8,1,5,0,0,1,1,1,0,2,6,0,0,1956,"Graduation","Together",34633,2,1,"23/01/2014",31
9952,368,32,639,13,43,10,1,4,7,5,1,0,0,1947,"Master","Together",78093,0,0,"11/12/2013",53
3503,255,47,573,52,32,15,1,5,3,6,1,0,0,1950,"Graduation","Divorced",82460,0,0,"02/12/2013",78
5223,33,8,10,2,10,3,2,2,1,3,4,0,0,1966,"Master","Together",45903,0,1,"23/04/2014",80
4608,163,23,424,27,65,76,1,3,10,13,1,0,1,1987,"Graduation","Divorced",81361,0,0,"25/02/2014",18
1626,15,0,8,4,2,20,2,1,1,2,5,0,1,1973,"PhD","Divorced",35860,1,1,"19/05/2014",37
4764,45,12,52,25,22,13,4,3,1,4,7,0,1,1952,"Master","Together",40442,1,1,"19/08/2012",52
2471,48,58,68,16,66,43,1,3,2,6,2,0,0,1965,"Graduation","Married",61482,0,0,"27/06/2014",39
5892,158,6,45,8,2,2,7,3,2,5,7,0,0,1980,"Graduation","Married",34968,1,0,"10/04/2013",11
2612,754,160,625,63,32,48,1,7,5,12,3,0,0,1987,"Graduation","Married",75794,0,0,"24/12/2013",33
4971,108,1,28,13,1,4,2,3,1,4,8,0,0,1962,"PhD","Together",31497,0,1,"06/12/2012",22
5185,199,66,315,97,174,41,1,4,3,5,2,0,0,1955,"Graduation","Married",74268,0,0,"14/02/2013",83
10069,2,7,5,2,15,27,1,2,0,2,9,0,0,1988,"Basic","Together",13724,1,0,"31/08/2012",43
2262,202,5,74,11,5,14,3,6,1,5,7,0,0,1965,"Master","Together",45143,0,1,"26/08/2013",74
1131,85,0,3,0,0,7,1,2,0,4,3,0,0,1967,"PhD","Single",52569,0,1,"05/04/2014",54
1041,322,3,50,4,3,42,5,7,1,6,8,0,1,1973,"PhD","Single",48432,0,1,"18/10/2012",3
24,18,2,19,0,2,6,5,3,0,4,7,0,0,1960,"Master","Together",17144,1,1,"15/02/2014",96
3409,141,8,129,3,11,47,3,7,1,4,9,0,0,1984,"Graduation","Single",36108,1,0,"15/10/2013",68
7022,739,107,309,140,80,35,1,2,5,13,6,0,0,1971,"Graduation","Married",76445,1,0,"28/09/2012",2
7943,18,0,6,3,3,5,1,1,1,3,2,0,0,1975,"PhD","Married",36663,1,0,"25/04/2014",40
5272,378,0,88,19,4,73,4,8,5,3,7,0,0,1965,"Master","Married",53843,0,1,"27/06/2013",64
5453,1083,108,649,253,151,108,1,4,7,12,2,0,0,1956,"Master","Married",90226,0,0,"26/09/2012",26
2565,1016,12,215,16,12,63,1,4,5,10,3,0,0,1955,"Master","Divorced",70638,0,0,"01/06/2013",69
800,23,1,6,0,0,2,2,1,0,3,4,0,0,1960,"Graduation","Together",44512,1,1,"30/08/2013",57
11092,12,1,21,2,2,3,2,2,0,3,7,0,0,1961,"Graduation","Married",27116,1,1,"02/03/2014",78
5062,35,0,4,0,0,0,1,2,0,2,8,0,0,1963,"PhD","Married",54072,1,1,"27/07/2013",71
8969,548,31,422,0,112,28,4,5,5,11,3,0,0,1977,"Graduation","Married",71855,0,1,"16/01/2013",59
4656,342,32,230,34,32,40,5,10,5,4,9,0,0,1990,"2n Cycle","Single",51250,1,0,"30/03/2013",28
4480,365,3,15,4,3,11,5,7,2,5,6,0,0,1973,"Master","Married",60432,0,1,"09/03/2014",61
9971,397,19,69,12,0,9,1,4,4,8,2,0,0,1964,"PhD","Married",65526,0,1,"11/04/2014",22
6729,456,19,832,75,118,38,1,4,5,11,3,0,0,1988,"Graduation","Single",68655,0,0,"10/08/2012",95
1773,5,6,15,11,7,13,1,2,0,3,9,0,0,1978,"2n Cycle","Married",12393,0,0,"04/12/2012",38
9242,836,185,575,24,25,77,1,6,3,9,4,0,1,1990,"Graduation","Single",64509,0,0,"17/08/2013",19
1764,100,2,128,23,7,10,4,5,1,5,8,0,0,1975,"Graduation","Single",33955,1,0,"09/08/2013",92
6215,10,0,10,3,1,7,2,1,1,2,8,0,1,1977,"Graduation","Married",31353,1,1,"29/12/2013",24
10099,238,115,215,169,69,76,3,5,3,13,4,0,0,1984,"Graduation","Married",55434,1,0,"05/10/2013",21
5423,6,0,5,2,1,2,1,1,0,2,7,0,0,1983,"Graduation","Together",28359,1,0,"27/10/2013",35
940,158,11,99,15,11,17,2,3,2,7,3,0,0,1987,"Graduation","Single",57100,1,0,"18/05/2014",9
3011,86,12,75,33,15,6,1,4,1,5,4,0,0,1965,"Graduation","Married",69139,0,1,"27/01/2014",23
3298,856,0,76,12,9,199,7,9,6,9,8,0,0,1956,"Master","Married",52973,0,1,"08/11/2012",92
8286,98,1,17,0,1,5,1,3,0,4,7,0,0,1965,"PhD","Together",51717,0,1,"20/08/2013",55
9668,4,16,20,0,17,20,3,2,0,4,8,0,0,1971,"Graduation","Married",18793,1,0,"12/01/2013",14
5120,398,96,447,220,96,32,1,5,7,6,3,0,0,1982,"2n Cycle","Together",66664,0,0,"25/09/2012",78
6097,313,8,104,6,4,126,9,8,1,6,9,0,0,1959,"Graduation","Single",50664,1,1,"16/01/2013",64
7019,109,18,16,24,26,18,4,3,1,5,4,0,0,1963,"Graduation","Together",54414,1,1,"23/01/2013",49
7408,216,2,6,0,0,9,2,5,1,4,7,0,0,1952,"PhD","Married",54549,0,1,"03/03/2014",8
8041,595,71,153,120,112,41,6,3,2,10,9,0,0,1971,"PhD","Widow",47111,0,1,"08/09/2012",35
252,123,133,142,71,44,88,1,6,2,8,6,0,0,1963,"PhD","Divorced",41003,0,0,"17/03/2013",11
9986,16,0,23,3,2,10,3,4,1,2,7,0,1,1982,"Graduation","Together",19444,1,0,"22/02/2014",8
3276,11,12,35,3,5,12,1,3,0,3,7,0,0,1976,"2n Cycle","Together",36301,1,0,"25/10/2013",53
3859,410,112,420,0,82,71,1,9,3,13,4,0,0,1947,"PhD","Together",73059,0,1,"31/08/2013",36
3570,159,2,51,6,2,24,3,4,1,5,5,0,0,1969,"PhD","Together",42731,1,0,"21/10/2013",64
3783,105,0,10,0,1,0,2,2,1,4,5,0,0,1959,"PhD","Married",52854,1,1,"24/03/2014",43
10207,5,1,8,0,0,1,1,1,0,2,8,0,0,1978,"Graduation","Together",22775,1,0,"19/06/2013",40
10906,269,15,69,15,19,38,2,4,6,4,5,0,0,1948,"PhD","Together",46681,0,2,"08/10/2013",52
3427,629,0,70,0,0,35,6,11,2,7,8,0,0,1955,"PhD","Married",59821,0,1,"12/04/2013",11
5209,443,5,71,21,16,82,2,8,2,7,7,0,0,1954,"Graduation","Divorced",50002,0,1,"17/06/2013",21
10711,217,77,373,111,23,93,1,3,6,12,1,0,0,1945,"Graduation","Married",69755,0,0,"02/10/2013",23
10785,24,1,10,2,0,4,2,2,0,3,5,0,0,1969,"Graduation","Married",44078,1,1,"19/06/2014",17
2814,9,1,5,4,5,7,1,1,0,3,7,0,0,1976,"Master","Together",30560,1,0,"27/06/2013",6
6866,8,0,14,2,3,7,1,1,0,3,5,0,0,1969,"Master","Together",35924,1,1,"23/03/2014",56
1665,1459,0,61,0,15,215,5,2,5,6,5,0,1,1964,"PhD","Divorced",64140,0,2,"23/09/2013",71
6575,230,48,214,13,32,75,8,9,1,7,9,0,0,1981,"Graduation","Together",56386,1,1,"27/10/2012",51
3829,1,3,6,10,0,9,1,1,0,3,5,0,0,1979,"Basic","Together",24594,1,0,"10/12/2013",94
3091,340,21,134,258,14,56,1,7,5,8,4,0,0,1981,"2n Cycle","Together",75774,1,0,"02/05/2014",27
10141,7,1,6,0,3,3,1,0,0,3,4,0,0,1960,"Master","Divorced",39228,0,0,"10/05/2013",1
5177,298,7,68,4,0,19,2,6,2,6,6,0,0,1974,"Master","Married",58494,0,1,"12/12/2013",56
7005,479,35,179,28,7,85,1,5,3,12,2,0,0,1981,"Graduation","Single",58684,0,0,"16/06/2014",71
6409,267,140,599,34,12,127,1,7,5,7,6,0,1,1967,"Graduation","Divorced",57136,0,0,"18/05/2013",18
7485,67,4,32,17,2,16,3,2,1,4,4,0,0,1950,"PhD","Widow",56551,1,1,"07/05/2014",48
8079,3,1,8,23,2,18,3,2,1,3,3,0,0,1982,"Graduation","Married",22448,1,0,"26/02/2014",86
8395,980,37,265,35,163,31,1,3,6,12,6,0,1,1961,"Graduation","Single",82014,0,0,"20/08/2012",48
10352,50,4,28,6,3,26,3,3,1,2,9,0,1,1963,"Graduation","Widow",34213,1,1,"07/09/2012",2
4931,1,0,1725,2,1,1,0,0,28,0,1,0,0,1977,"Graduation","Together",157146,0,0,"29/04/2013",13
13,19,0,5,0,0,8,2,1,0,3,6,0,0,1947,"PhD","Widow",25358,0,1,"22/07/2013",57
1834,30,5,23,4,1,4,1,2,0,3,7,0,0,1978,"Master","Single",35544,1,0,"08/03/2014",77
2285,213,9,76,4,3,30,3,5,2,5,7,0,0,1954,"Master","Together",36634,0,1,"28/05/2013",0
2295,539,30,92,80,46,38,1,5,3,13,3,0,0,1954,"PhD","Married",62670,0,1,"02/02/2014",57
1378,284,16,160,84,16,134,6,7,4,6,6,0,0,1972,"2n Cycle","Together",50334,0,1,"24/07/2013",24
2781,1003,34,536,134,51,34,1,4,6,6,2,0,1,1981,"Graduation","Single",72066,0,0,"23/06/2014",55
1165,239,13,143,45,4,52,9,6,2,7,6,0,0,1958,"PhD","Single",50729,1,1,"02/05/2013",62
1404,51,23,82,33,0,42,4,5,1,3,9,0,0,1968,"Graduation","Together",34916,2,0,"15/05/2013",89
6457,527,24,230,32,24,65,2,6,4,12,4,0,0,1976,"Graduation","Divorced",64892,0,1,"29/05/2014",77
2639,19,5,12,10,3,19,3,3,1,2,6,0,0,1966,"Graduation","Single",43602,1,1,"10/01/2014",45
8299,40,2,15,8,0,6,1,1,1,3,4,0,0,1989,"PhD","Single",33996,0,0,"11/09/2013",46
6437,21,8,20,15,3,9,1,2,0,3,7,0,0,1985,"2n Cycle","Single",41473,1,0,"19/06/2013",80
6912,593,30,91,29,22,7,1,6,3,12,4,0,0,1967,"PhD","Married",63246,0,2,"20/08/2013",60
7327,21,5,3,10,1,7,3,1,1,4,2,0,0,1959,"PhD","Married",36732,1,1,"29/12/2013",71
5299,1181,107,199,39,30,30,2,7,3,13,8,0,0,1970,"PhD","Married",69084,1,0,"19/11/2013",43
4127,1004,59,265,115,59,27,2,11,10,11,6,0,1,1967,"PhD","Married",77766,0,1,"22/02/2013",97
